timestamp,L1,L2,L3
00:15,0.39240303865795945,0.33427194945433286,0.581741017986813
00:30,0.39240303865795945,0.33427194945433286,0.581741017986813
00:45,0.39240303865795945,0.33427194945433286,0.581741017986813
01:00,0.39240303865795945,0.33427194945433286,0.581741017986813
01:15,0.39240303865795945,0.33427194945433286,0.581741017986813
01:30,0.39240303865795945,0.33427194945433286,0.581741017986813
01:45,0.39240303865795945,0.33427194945433286,0.581741017986813
02:00,0.39240303865795945,0.33427194945433286,0.581741017986813
02:15,0.39240303865795945,0.33427194945433286,0.581741017986813
02:30,0.39240303865795945,0.33427194945433286,0.581741017986813
02:45,0.39240303865795945,0.33427194945433286,0.581741017986813
03:00,0.39240303865795945,0.33427194945433286,0.581741017986813
03:15,0.39240303865795945,0.33427194945433286,0.581741017986813
03:30,0.39240303865795945,0.33427194945433286,0.581741017986813
03:45,0.39240303865795945,0.33427194945433286,0.581741017986813
04:00,0.39240303865795945,0.33427194945433286,0.581741017986813
04:15,0.39240303865795945,0.33427194945433286,0.581741017986813
04:30,0.39240303865795945,0.33427194945433286,0.581741017986813
04:45,0.39240303865795945,0.33427194945433286,0.581741017986813
05:00,0.19668245210321472,0.6054695367002374,0.7705426389155893
05:15,0.39240303865795945,0.33427194945433286,0.581741017986813
05:30,0.39240303865795945,0.33427194945433286,0.581741017986813
05:45,0.39240303865795945,0.33427194945433286,0.581741017986813
06:00,0.39240303865795945,0.33427194945433286,0.581741017986813
06:15,0.39240303865795945,0.33427194945433286,0.581741017986813
06:30,0.39240303865795945,0.33427194945433286,0.581741017986813
06:45,0.39240303865795945,0.33427194945433286,0.581741017986813
07:00,0.39240303865795945,0.33427194945433286,0.581741017986813
07:15,0.39240303865795945,0.33427194945433286,0.581741017986813
