timestamp,K1,K2,K3
00:15,220.0,219.99999999999997,219.9998899999053
00:30,220.0,219.99999999999997,219.9998899999053
00:45,220.0,219.99999999999997,219.9998899999053
01:00,220.0,219.99999999999997,219.9998899999053
